Gene_Names,Gene_ID,Avg_Count
hif1aa,LL0000012106,73
hif1ab,LL0000012107,15478
hif1al,LL0000012108,17389
hif1al2,LL0000012109,21
hif1an,LL0000012110,955
higd1a,LL0000012111,5316
higd2a,LL0000012112,393
hikeshi,LL0000012113,563
hinfp,LL0000012114,98
hint1,LL0000012115,1111
hint2,LL0000012116,256
hint3,LL0000012117,222
hip1,LL0000012118,769
hip1ra,LL0000012119,0
hip1rb,LL0000012120,144
hipk1a,LL0000012121,187
hipk2,LL0000012122,859
hipk3a,LL0000012123,4704
hipk3b,LL0000012124,2206
hira,LL0000012125,778
hirip3,LL0000012126,146
hist1h2a1,LL0000012127,8
hist1h2a11,LL0000012129,18
hist1h2a2,LL0000012130,11
hist1h2a3,LL0000012131,18
hist1h2a5,LL0000012133,11
hist1h2a6,LL0000012134,6
hist1h2ba,LL0000012135,0
hist2h2l,LL0000012137,4580
HIST2H3A,LL0000012138,1
hist2h3c,LL0000012139,33
hist2h3ca1,LL0000012140,1
histh1l,LL0000012141,22254
hivep1,LL0000012142,1623
hivep2a,LL0000012143,422
hivep2b,LL0000012144,6
hivep3a,LL0000012145,7
hivep3b,LL0000012146,273
hjv,LL0000012147,53
hk1,LL0000012148,2136
hk2,LL0000012149,496
hkdc1,LL0000012150,49
hlcs,LL0000012151,398
hlfa,LL0000012152,486
hlfb,LL0000012153,3132
hltf,LL0000012154,466
hlx1,LL0000012155,24
hm13,LL0000012156,1946
hmbox1a,LL0000012157,710
hmbsa,LL0000012158,268
hmbsb,LL0000012159,99
hmces,LL0000012160,94
hmcn1,LL0000012161,314
hmcn2,LL0000012162,1049
hmg20a,LL0000012163,393
hmg20b,LL0000012164,1088
hmga1a,LL0000012165,34607
hmga1b,LL0000012166,602
hmga2,LL0000012167,785
hmgb1a,LL0000012168,4137
hmgb1b,LL0000012169,4087
hmgb2a,LL0000012170,31351
hmgb2b,LL0000012171,11138
hmgb3a,LL0000012172,3633
hmgb3b,LL0000012173,988
hmgcl,LL0000012174,1170
hmgcll1,LL0000012175,5
hmgcra,LL0000012176,227
hmgcrb,LL0000012177,1857
hmgcs1,LL0000012178,1576
hmgn2,LL0000012179,9845
hmgn3,LL0000012180,870
hmgn6,LL0000012181,4868
hmgn7,LL0000012182,12348
hmgxb3,LL0000012183,78
hmgxb4a,LL0000012184,37
hmha1a,LL0000012185,226
hmha1b,LL0000012186,57
hmmr,LL0000012187,1147
hmox1a,LL0000012188,553
hmox2a,LL0000012189,390
hmox2b,LL0000012190,354
hmx1,LL0000012191,49
hmx2,LL0000012192,21
hmx3a,LL0000012193,42
hmx3b,LL0000012194,0
hmx4,LL0000012195,52
hnf1a,LL0000012196,1
hnf1ba,LL0000012197,61
hnf1bb,LL0000012198,9
hnf4a,LL0000012199,28
hnf4b,LL0000012200,322
hnf4g,LL0000012201,8
hnmt,LL0000012202,14
hnrnpa0a,LL0000012203,2166
hnrnpa0b,LL0000012204,7915
hnrnpa1a,LL0000012206,185
hnrnpa1b,LL0000012207,837
hnrnpa3,LL0000012208,57
hnrnpaba,LL0000012209,17975
hnrnpabb,LL0000012210,6331
hnrnpc,LL0000012211,1265
hnrnpd,LL0000012212,1064
hnrnpdl,LL0000012213,3276
hnrnph1,LL0000012214,587
hnrnph1l,LL0000012215,3399
hnrnph3,LL0000012216,418
hnrnpk,LL0000012217,5019
hnrnpl,LL0000012218,3397
hnrnpl2,LL0000012219,4368
hnrnpm,LL0000012220,378
hnrnpr,LL0000012221,1389
hnrnpua,LL0000012222,1319
hnrnpub,LL0000012223,4107
hnrnpul1,LL0000012224,2078
hnrnpul1l,LL0000012225,3416
hnrnpdl,LL0000012226,106
hnrpkl,LL0000012227,1676
hoga1,LL0000012228,26
homer1b,LL0000012229,89
homer2,LL0000012230,284
homer3a,LL0000012231,8
homer3b,LL0000012232,897
homeza,LL0000012233,3016
homezb,LL0000012234,792
hook1,LL0000012235,140
hook2,LL0000012236,19
HOOK3,LL0000012237,462
hopx,LL0000012238,337
hormad1,LL0000012239,0
hoxa10b,LL0000012240,218
hoxa11a,LL0000012241,107
hoxa11b,LL0000012242,103
hoxa13a,LL0000012243,40
hoxa13b,LL0000012244,78
hoxa1a,LL0000012245,12
hoxa2b,LL0000012246,132
hoxa3a,LL0000012247,862
hoxa4a,LL0000012248,331
hoxa5a,LL0000012249,46
hoxa9a,LL0000012250,287
hoxa9b,LL0000012251,200
hoxb10a,LL0000012252,119
hoxb13a,LL0000012253,32
hoxb1a,LL0000012254,0
hoxb1b,LL0000012255,47
hoxb2a,LL0000012256,53
hoxb3a,LL0000012257,376
hoxb4a,LL0000012258,72
hoxb5a,LL0000012259,137
hoxb5b,LL0000012260,65
hoxb6a,LL0000012261,32
hoxb6b,LL0000012262,11
hoxb7a,LL0000012263,59
hoxb8a,LL0000012264,79
hoxb8b,LL0000012265,11
hoxb9a,LL0000012266,117
hoxc10a,LL0000012267,849
hoxc11a,LL0000012268,177
hoxc11b,LL0000012269,197
hoxc12a,LL0000012270,392
hoxc12b,LL0000012271,15
hoxc13a,LL0000012272,571
hoxc13b,LL0000012273,19
hoxc1a,LL0000012274,42
hoxc3a,LL0000012275,1959
hoxc4a,LL0000012276,134
hoxc5a,LL0000012277,69
hoxc6a,LL0000012278,148
hoxc6b,LL0000012279,111
hoxc8a,LL0000012280,312
hoxc9a,LL0000012281,477
hoxd10a,LL0000012282,427
hoxd11a,LL0000012283,338
hoxd12a,LL0000012284,124
hoxd13a,LL0000012285,91
hoxd3a,LL0000012286,249
hoxd4a,LL0000012287,203
hoxd9a,LL0000012288,379
hp1bp3,LL0000012290,7639
hpca,LL0000012291,184
hpcal1,LL0000012292,201
hpcal4,LL0000012293,10
hpda,LL0000012294,34
hpdb,LL0000012295,229
hpf1,LL0000012298,577
hpgd,LL0000012299,2515
hpn,LL0000012300,33
hprt1,LL0000012301,607
hprt1l,LL0000012302,75
hps1,LL0000012303,337
hps3,LL0000012304,616
hps4,LL0000012305,282
hps5,LL0000012306,579
hps6,LL0000012307,172
hpse,LL0000012308,98
hpse2,LL0000012309,50
hpxa,LL0000012310,0
hrasa,LL0000012311,554
hrasb,LL0000012312,566
hrasls,LL0000012313,0
hrc,LL0000012314,1303
hrh1,LL0000012315,5
hrh2a,LL0000012316,0
hrh2b,LL0000012317,0
hrh3,LL0000012318,36
rida,LL0000012319,96
hs1bp3,LL0000012320,63
hs2st1a,LL0000012321,480
hs2st1b,LL0000012322,1220
hs3st1,LL0000012323,250
hs3st1l1,LL0000012324,0
hs3st1l2,LL0000012325,54
hs3st2,LL0000012326,0
hs3st3b1a,LL0000012327,73
hs3st3b1b,LL0000012328,617
hs3st3l,LL0000012329,72
hs3st4,LL0000012330,55
hs6st1a,LL0000012331,580
hs6st1b,LL0000012332,1742
hs6st2,LL0000012333,2626
hs6st3a,LL0000012334,3
hs6st3b,LL0000012335,0
hsbp1a,LL0000012336,152
hsbp1b,LL0000012337,1320
hsbp1l1,LL0000012338,30
hsc70,LL0000012339,115
hsd11b1la,LL0000012340,453
hsd11b1lb,LL0000012341,4
hsd11b2,LL0000012342,368
hsd17b1,LL0000012343,0
hsd17b10,LL0000012344,950
hsd17b12a,LL0000012345,219
hsd17b12b,LL0000012346,274
hsd17b14,LL0000012347,275
hsd17b2,LL0000012348,473
hsd17b3,LL0000012349,21
hsd17b4,LL0000012350,518
hsd17b7,LL0000012351,628
hsd17b8,LL0000012352,103
hsd20b2,LL0000012353,366
hsd3b1,LL0000012354,5
hsd3b2,LL0000012355,0
hsd3b7,LL0000012356,2415
hsdl1,LL0000012357,76
hsdl2,LL0000012358,3501
hsf1,LL0000012359,490
hsf2,LL0000012360,266
hsf2bp,LL0000012361,0
hsf4,LL0000012362,0
hsf5,LL0000012363,0
hsh2d,LL0000012364,267
hsp70.1,LL0000012365,1474
hsp70.2,LL0000012366,3279
hsp70.3,LL0000012367,3337
hsp70l,LL0000012368,6853
hsp90aa1.1,LL0000012369,476
hsp90aa1.2,LL0000012370,3343
hsp90ab1,LL0000012371,51257
hsp90b1,LL0000012372,6965
hspa12a,LL0000012373,107
hspa12b,LL0000012374,134
hspa13,LL0000012375,368
hspa14,LL0000012376,973
hspa4a,LL0000012377,1732
hspa4b,LL0000012378,2954
hspa4l,LL0000012379,75
hspa5,LL0000012380,22242
hspa8,LL0000012381,120352
hspa9,LL0000012382,2884
hspb1,LL0000012383,486
hspb11,LL0000012384,73
hspb12,LL0000012385,0
hspb15,LL0000012386,1
hspb2,LL0000012387,22
hspb3,LL0000012388,2
hspb6,LL0000012389,29
hspb7,LL0000012390,11
hspb8,LL0000012391,45
hspb9,LL0000012392,338
hspbap1,LL0000012393,49
hspbp1,LL0000012394,315
hspd1,LL0000012395,1169
hspe1,LL0000012396,602
hspg2,LL0000012397,5125
hsph1,LL0000012398,132
htatip2,LL0000012399,1367
htatsf1,LL0000012400,492
htr1aa,LL0000012401,0
htr1ab,LL0000012402,3
htr1b,LL0000012403,12
htr1d,LL0000012404,9
htr1e,LL0000012405,0
htr1fa,LL0000012406,10
htr1fb,LL0000012407,0
htr2aa,LL0000012408,29
htr2ab,LL0000012409,2
htr2b,LL0000012410,45
htr2cl1,LL0000012411,65
htr2cl2,LL0000012412,4
htr3a,LL0000012413,12
htr3b,LL0000012414,1
htr4,LL0000012415,8
htr5aa,LL0000012416,9
htr5ab,LL0000012417,93
htr6,LL0000012418,16
HTR7,LL0000012419,0
htr7a,LL0000012420,0
htr7b,LL0000012421,0
htr7c,LL0000012422,0
htra1a,LL0000012423,7625
htra1b,LL0000012424,1052
HTRA3,LL0000012426,1
htra3a,LL0000012427,24
htra3b,LL0000012428,83
htra4,LL0000012429,2129
htt,LL0000012430,1217
hunk,LL0000012431,1989
HUS1B,LL0000012432,201
huwe1,LL0000012433,2368
hvcn1,LL0000012434,792
hyal1,LL0000012435,83
hyal2a,LL0000012436,3
hyal2b,LL0000012437,410
hyal3,LL0000012438,14
hyal4,LL0000012439,340
hyal6,LL0000012440,10
hydin,LL0000012441,3
hyi,LL0000012442,259
hykk.1,LL0000012443,0
hykk.2,LL0000012444,88
hyou1,LL0000012445,1119
hypk,LL0000012446,1015
iah1,LL0000012447,287
iars,LL0000012448,1350
iars2,LL0000012449,1311
iba57,LL0000012450,405
ibtk,LL0000012451,371
ica1,LL0000012452,129
ical1,LL0000012453,568
ice1,LL0000012454,200
ice2,LL0000012455,83
icmt,LL0000012456,602
icn,LL0000012457,11772
icn2,LL0000012458,1059
id1,LL0000012459,33222
id2a,LL0000012460,8206
id2b,LL0000012461,478
id3,LL0000012462,3238
id4,LL0000012463,110
ide,LL0000012464,2341
idh1,LL0000012465,2797
idh2,LL0000012466,2625
idh3a,LL0000012467,2992
idh3b,LL0000012468,3781
idh3g,LL0000012469,1456
idi1,LL0000012470,319
ido1,LL0000012471,26
ids,LL0000012472,407
idua,LL0000012473,271
ier2a,LL0000012474,78782
ier2b,LL0000012475,18637
ier3ip1,LL0000012476,1220
ier5,LL0000012477,19823
ier5l,LL0000012478,11517
iffo1a,LL0000012479,37
iffo1b,LL0000012480,2197
iffo2a,LL0000012481,31
iffo2b,LL0000012482,65
ifi30,LL0000012483,1599
ifi35,LL0000012484,90
ifi45,LL0000012485,386
ifi46,LL0000012486,8
ifih1,LL0000012487,42
ifit10,LL0000012488,0
ifit11,LL0000012489,135
ifit12,LL0000012490,45
ifit14,LL0000012491,0
ifit15,LL0000012492,0
ifit16,LL0000012493,2
ifit8,LL0000012494,0
ifit9,LL0000012495,0
ifitm1,LL0000012496,49
ifitm5,LL0000012497,83
ifng1,LL0000012498,0
ifng1r,LL0000012499,0
ifngr1,LL0000012500,1341
ifngr1l,LL0000012501,1233
ifngr2,LL0000012502,786
ifnlr1,LL0000012503,36
ifnphi1,LL0000012504,3
ifnphi2,LL0000012505,0
ifnphi3,LL0000012506,16
ifnphi4,LL0000012507,0
ifrd1,LL0000012508,9172
ifrd2,LL0000012509,1062
ift140,LL0000012511,528
ift172,LL0000012512,730
ift20,LL0000012513,291
ift22,LL0000012514,92
ift27,LL0000012515,89
ift43,LL0000012516,1
ift46,LL0000012517,813
ift52,LL0000012518,510
ift57,LL0000012519,366
ift74,LL0000012520,753
ift80,LL0000012521,838
ift81,LL0000012522,110
ift88,LL0000012523,316
igbp1,LL0000012524,907
igdcc3,LL0000012525,243
igdcc4,LL0000012526,241
igf1,LL0000012527,28
igf1ra,LL0000012528,1590
igf1rb,LL0000012529,1449
igf2a,LL0000012530,1432
igf2b,LL0000012531,742
igf2bp1,LL0000012532,8675
igf2bp2a,LL0000012533,871
igf2bp2b,LL0000012534,3279
igf2bp3,LL0000012535,3442
igf2r,LL0000012536,396
igf3,LL0000012537,2
igfals,LL0000012538,0
igfbp1a,LL0000012539,12336
igfbp1b,LL0000012540,0
igfbp2a,LL0000012541,22185
igfbp2b,LL0000012542,621
igfbp3,LL0000012543,2740
igfbp5a,LL0000012544,270
igfbp5b,LL0000012545,1256
igfbp6a,LL0000012546,0
igfbp6b,LL0000012547,187
igfbp7,LL0000012548,5716
igflr1,LL0000012549,7
igfn1.1,LL0000012550,295
igfn1.2,LL0000012551,2
igfn1.3,LL0000012552,470
igfn1.4,LL0000012553,24
ighd,LL0000012554,0
ighj1-1,LL0000012555,0
ighj1-2,LL0000012556,0
ighj2-1,LL0000012557,0
ighj2-2,LL0000012558,0
ighj2-3,LL0000012559,0
ighj2-4,LL0000012560,0
ighj2-5,LL0000012561,0
ighmbp2,LL0000012562,140
ighv1-1,LL0000012563,0
ighv1-2,LL0000012564,0
ighv1-3,LL0000012565,0
ighv1-4,LL0000012566,4
ighv10-1,LL0000012567,0
ighv11-1,LL0000012568,0
ighv11-2,LL0000012569,0
ighv13-2,LL0000012570,0
ighv14-1,LL0000012571,5
ighv2-1,LL0000012572,0
ighv2-2,LL0000012573,1
ighv2-3,LL0000012574,0
ighv3-2,LL0000012575,1
ighv4-1,LL0000012576,0
ighv4-2,LL0000012577,1
ighv4-3,LL0000012578,0
ighv4-5,LL0000012579,0
ighv4-6,LL0000012580,0
ighv4-7,LL0000012581,0
ighv4-8,LL0000012582,0
ighv4-9,LL0000012583,0
ighv5-1,LL0000012584,0
ighv5-2,LL0000012585,0
ighv5-3,LL0000012586,0
ighv5-4,LL0000012587,0
ighv5-5,LL0000012588,0
ighv5-7,LL0000012589,0
ighv5-8,LL0000012590,0
ighv6-1,LL0000012591,0
ighv6-2,LL0000012592,0
ighv7-1,LL0000012593,0
ighv8-1,LL0000012594,0
ighv8-2,LL0000012595,0
ighv8-3,LL0000012596,0
ighv8-4,LL0000012597,0
ighv9-1,LL0000012598,0
ighv9-2,LL0000012599,0
ighv9-3,LL0000012600,0
ighv9-4,LL0000012601,0
ighz,LL0000012602,0
igic1s1,LL0000012603,1
igl1c3,LL0000012604,0
igl3v1,LL0000012605,0
igl3v2,LL0000012606,0
igl3v3,LL0000012607,0
igl3v4,LL0000012608,0
igl3v5,LL0000012609,0
igl4v10,LL0000012610,0
igl4v8,LL0000012611,0
igl4v9,LL0000012612,0
IGLON5,LL0000012613,77
igsf10,LL0000012614,17
igsf11,LL0000012615,38
igsf21a,LL0000012616,103
igsf21b,LL0000012617,108
igsf3,LL0000012618,245
igsf5a,LL0000012619,29
igsf5b,LL0000012620,25
igsf8,LL0000012621,351
igsf9a,LL0000012622,191
igsf9b,LL0000012623,655
igsf9ba,LL0000012624,58
igsf9bb,LL0000012625,20
ihha,LL0000012626,34
ihhb,LL0000012627,4
ik,LL0000012628,2006
ikbkb,LL0000012629,1119
ikbke,LL0000012630,1126
ikbkg,LL0000012631,1575
ikzf1,LL0000012632,6
ikzf2,LL0000012633,93
ikzf4,LL0000012634,155
ikzf5,LL0000012635,320
il10,LL0000012636,0
il10ra,LL0000012637,6
il10rb,LL0000012638,1261
il11a,LL0000012639,128
il11b,LL0000012640,57
il11ra,LL0000012641,485
il12a,LL0000012642,3
il12ba,LL0000012643,1
il12bb,LL0000012644,4
il12rb2,LL0000012645,6
il12rb2l,LL0000012646,1092
il13,LL0000012647,0
il13ra1,LL0000012648,5605
il13ra2,LL0000012649,164
il15,LL0000012650,89
il15l,LL0000012651,5
il16,LL0000012652,287
il17a/f1,LL0000012653,0
il17a/f2,LL0000012654,0
il17a/f3,LL0000012655,1
il17c,LL0000012656,3
il17d,LL0000012657,2
il17ra1a,LL0000012658,725
il17ra1b,LL0000012659,164
il17ra2,LL0000012660,0
il17rc,LL0000012661,350
il17rd,LL0000012662,1214
il17rel,LL0000012663,46
il19l,LL0000012664,0
il1b,LL0000012665,523
il1fma,LL0000012666,5
il1rapl1a,LL0000012667,166
il1rapl1b,LL0000012668,5
il1rapl2,LL0000012669,0
il1rl1,LL0000012670,0
il20ra,LL0000012671,70
il21,LL0000012672,0
il21r.1,LL0000012673,55
il21r.2,LL0000012674,0
il22,LL0000012675,0
il22ra2,LL0000012676,0
il23r,LL0000012677,2
il26,LL0000012678,0
il2rb,LL0000012679,2
il2rga,LL0000012680,4
il2rgb,LL0000012681,3
il34,LL0000012682,482
il4,LL0000012683,2
il4r.1,LL0000012684,4498
il4r.2,LL0000012685,1450
il6,LL0000012686,0
il6r,LL0000012687,11
il6st,LL0000012688,1295
il7r,LL0000012689,0
ildr1a,LL0000012690,571
ildr1b,LL0000012691,757
ildr2,LL0000012692,58
ilf2,LL0000012693,4445
ilf3a,LL0000012694,1764
ilf3b,LL0000012695,5728
ilk,LL0000012696,5605
ilkap,LL0000012697,231
illr1,LL0000012698,0
illr2,LL0000012699,0
illr3,LL0000012700,0
illr4,LL0000012701,0
ilvbl,LL0000012702,821
im:6904045,LL0000012703,82
im:7136021,LL0000012704,168
im:7138239,LL0000012705,0
im:7138535,LL0000012706,209
im:7140055,LL0000012707,132
im:7140347,LL0000012708,115
im:7141269,LL0000012709,65
im:7142016,LL0000012710,0
im:7142702,LL0000012711,984
im:7143333,LL0000012712,92
im:7145024,LL0000012713,126
im:7145975,LL0000012714,0
im:7147486,LL0000012715,323
im:7150988,LL0000012716,4043
im:7151449,LL0000012717,53
im:7152348,LL0000012718,2965
im:7152688,LL0000012719,13
im:7157749,LL0000012720,120
im:7157825,LL0000012721,2
im:7160358,LL0000012722,1
im:7160594,LL0000012723,336
immp1l,LL0000012724,38
immp2l,LL0000012725,168
immt,LL0000012726,2277
imp3,LL0000012727,431
imp4,LL0000012728,312
impa1,LL0000012729,556
impa2,LL0000012730,19
impact,LL0000012731,305
impad1,LL0000012732,1312
impdh1a,LL0000012733,80
impdh1b,LL0000012734,1016
impdh2,LL0000012735,711
impg1a,LL0000012736,201
impg1b,LL0000012737,66
impg2a,LL0000012738,146
impg2b,LL0000012739,78
inaa,LL0000012740,128
inab,LL0000012741,194
inafm2,LL0000012742,27
inavaa,LL0000012743,132
inavab,LL0000012744,2126
incenp,LL0000012745,1340
ing1,LL0000012746,194
ing2,LL0000012747,557
ing3,LL0000012748,1985
ing4,LL0000012749,2327
ing5a,LL0000012750,314
ing5b,LL0000012751,362
inha,LL0000012752,0
inhbaa,LL0000012753,396
inhbab,LL0000012754,29
inhbb,LL0000012755,1227
INHBC,LL0000012756,9
inip,LL0000012757,300
inka1a,LL0000012758,134
inka1b,LL0000012759,108
inka2,LL0000012760,256
ino80,LL0000012761,1831
ino80b,LL0000012762,348
ino80c,LL0000012763,407
ino80da,LL0000012764,211
ino80db,LL0000012765,563
ino80e,LL0000012766,948
inpp4aa,LL0000012767,1148
inpp4ab,LL0000012768,30
inpp4b,LL0000012769,697
inpp5a,LL0000012770,2
inpp5b,LL0000012771,2038
inpp5d,LL0000012772,0
inpp5e,LL0000012773,484
inpp5f,LL0000012774,1646
inpp5ja,LL0000012775,0
inpp5jb,LL0000012776,1
inpp5ka,LL0000012777,368
inpp5kb,LL0000012778,16
inpp5l,LL0000012779,871
inppl1a,LL0000012780,4455
inppl1b,LL0000012781,52
ins,LL0000012782,5
insb,LL0000012783,0
insc,LL0000012784,14
insig1,LL0000012785,1351
insig2,LL0000012786,366
insl3,LL0000012787,0
insl5a,LL0000012788,4
insl5b,LL0000012789,0
insm1a,LL0000012790,410
insm1b,LL0000012791,152
INSM2,LL0000012792,7
insra,LL0000012793,2843
insrb,LL0000012794,797
insyn1,LL0000012795,35
ints1,LL0000012796,1506
ints10,LL0000012797,444
ints11,LL0000012798,687
ints12,LL0000012799,238
ints13,LL0000012800,1390
ints14,LL0000012801,462
ints2,LL0000012802,477
ints3,LL0000012803,1267
ints4,LL0000012804,423
ints5,LL0000012805,95
ints6,LL0000012806,469
ints6l,LL0000012807,457
ints7,LL0000012808,565
ints8,LL0000012809,1611
ints9,LL0000012810,542
intu,LL0000012811,254
invs,LL0000012812,273
ip6k1,LL0000012813,111
ip6k2a,LL0000012814,2598
ip6k2b,LL0000012815,7970
ipcef1,LL0000012816,21
ipmka,LL0000012817,6
ipmkb,LL0000012818,608
ipo11,LL0000012819,747
ipo13,LL0000012820,449
ipo4,LL0000012821,689
ipo7,LL0000012822,1868
ipo8,LL0000012823,436
ipo9,LL0000012824,654
ipp,LL0000012825,111
ippk,LL0000012826,1966
iqca1,LL0000012827,11
iqcb1,LL0000012828,154
iqcc,LL0000012829,141
iqcd,LL0000012830,4
iqce,LL0000012831,170
iqcg,LL0000012832,0
iqch,LL0000012833,11
iqck,LL0000012834,8
iqgap1,LL0000012835,13739
iqgap2,LL0000012836,207
iqgap3,LL0000012837,1657
iqsec1a,LL0000012838,0
iqsec1b,LL0000012839,1526
iqsec2a,LL0000012840,29
iqsec2b,LL0000012841,269
iqsec3a,LL0000012842,56
iqsec3b,LL0000012843,77
iqub,LL0000012844,5
irak1,LL0000012845,298
irak1bp1,LL0000012846,86
irak3,LL0000012847,430
irak4,LL0000012848,622
irbpl,LL0000012849,0
ireb2,LL0000012850,1184
irf10,LL0000012851,18
irf1a,LL0000012852,12
irf1b,LL0000012853,966
irf2,LL0000012854,441
irf2a,LL0000012855,416
irf2bp1,LL0000012856,2621
irf2bp2a,LL0000012857,8473
irf2bp2b,LL0000012858,2721
irf2bpl,LL0000012859,4095
irf3,LL0000012860,20
irf4a,LL0000012861,1
irf4b,LL0000012862,5
irf5,LL0000012863,1305
irf6,LL0000012864,3921
irf7,LL0000012865,1705
irf8,LL0000012866,43
irf9,LL0000012867,238
irg1l,LL0000012868,360
irge1,LL0000012869,0
irge4,LL0000012870,9
irgf1,LL0000012871,2
irgf2,LL0000012872,0
irgf3,LL0000012873,0
irgf4,LL0000012874,2
irgq1,LL0000012875,915
irgq2,LL0000012876,0
irs1,LL0000012877,1424
irs2a,LL0000012878,1152
irs2b,LL0000012879,2728
irs4a,LL0000012880,271
irx1a,LL0000012881,193
irx1b,LL0000012882,85
irx2a,LL0000012883,1124
irx3a,LL0000012884,1404
irx3b,LL0000012885,42
irx4a,LL0000012886,146
irx4b,LL0000012887,11
irx5a,LL0000012888,400
irx5b,LL0000012889,17
irx6a,LL0000012890,55
irx7,LL0000012891,23
isca1,LL0000012892,541
isca2,LL0000012893,292
ISCU (1 of many),LL0000012894,1562
iscub,LL0000012895,48
isg15,LL0000012896,42
isg20,LL0000012897,811
isg20l2,LL0000012898,170
isl1,LL0000012899,595
isl1l,LL0000012900,0
isl2a,LL0000012901,60
isl2b,LL0000012902,88
islr2,LL0000012903,489
ism1,LL0000012904,1144
ism2a,LL0000012905,110
ism2b,LL0000012906,4
isoc1,LL0000012907,287
isoc2,LL0000012908,592
ispd,LL0000012909,621
ist1,LL0000012910,3786
isy1,LL0000012911,525
itcha,LL0000012912,316
itchb,LL0000012913,182
itfg1,LL0000012914,387
itfg2,LL0000012915,328
itga1,LL0000012916,165
itga10,LL0000012917,239
itga11a,LL0000012918,280
itga11b,LL0000012919,3
itga2.1,LL0000012920,0
itga2.2,LL0000012921,972
itga2.3,LL0000012922,136
itga2b,LL0000012923,0
itga3a,LL0000012924,1882
itga3b,LL0000012925,5229
itga4,LL0000012926,87
itga5,LL0000012927,619
itga6a,LL0000012928,63
itga6b,LL0000012929,19963
itga6l,LL0000012930,20
itga8,LL0000012931,280
itga9,LL0000012932,209
itgae.1,LL0000012933,0
itgae.2,LL0000012934,0
itgam,LL0000012935,0
itgav,LL0000012936,51727
itgb1a,LL0000012937,482
itgb1b,LL0000012938,1382
itgb1b.1,LL0000012939,44087
itgb1b.2,LL0000012940,15143
itgb1bp1,LL0000012941,1223
itgb2,LL0000012942,26
itgb3a,LL0000012943,6947
itgb3b,LL0000012944,341
itgb4,LL0000012945,38596
itgb5,LL0000012946,4537
itgb6,LL0000012947,4486
itgb7,LL0000012948,12
itgb8,LL0000012949,22
itgbl1,LL0000012950,400
itih1,LL0000012951,15
itih2,LL0000012952,16
itih3a,LL0000012953,7
itih3b,LL0000012954,0
itih5,LL0000012955,982
itih6,LL0000012956,26
itk,LL0000012957,0
itln2,LL0000012960,0
itln3,LL0000012961,0
itm2ba,LL0000012962,12190
itm2bb,LL0000012963,14415
itm2ca,LL0000012964,106
itm2cb,LL0000012965,147
itpa,LL0000012966,334
itpk1a,LL0000012967,228
itpk1b,LL0000012968,5184
itpka,LL0000012969,1679
itpkb,LL0000012970,1330
itpkca,LL0000012971,1094
itpkcb,LL0000012972,3757
itpr1a,LL0000012973,0
itpr1b,LL0000012974,136
itpr2,LL0000012975,996
itpr3,LL0000012976,2239
itprid1,LL0000012977,1221
itprid2,LL0000012978,2051
itprip,LL0000012979,206
itpripl2,LL0000012980,20
itsn1,LL0000012981,1230
itsn2a,LL0000012982,185
itsn2b,LL0000012983,1064
ivd,LL0000012984,2025
ivns1abpa,LL0000012985,2754
ivns1abpb,LL0000012986,3920
IYD,LL0000012987,4
izumo1,LL0000012988,0
IZUMO1R,LL0000012989,7
jac1,LL0000012990,84
jac10,LL0000012991,8
jac2,LL0000012992,4
jac3,LL0000012993,0
jac4,LL0000012994,6
jac6,LL0000012995,0
jac7,LL0000012996,66
jac8,LL0000012997,0
jac9,LL0000012998,0
jade1,LL0000012999,604
jade2,LL0000013000,6
jade3,LL0000013001,671
jag1a,LL0000013002,181
jag1b,LL0000013003,3761
jag2a,LL0000013004,716
jag2b,LL0000013005,900
jagn1a,LL0000013006,31
jagn1b,LL0000013007,605
jak1,LL0000013008,6150
jak2a,LL0000013009,920
jak2b,LL0000013010,1689
jak3,LL0000013011,0
jakmip1,LL0000013012,48
jakmip2,LL0000013013,76
