Gene_Names,Gene_ID,Avg_Count
alp3,LL0000000920,7
alpi.1,LL0000000921,2133
alpi.2,LL0000000922,24
alpk2,LL0000000923,54
alpk3a,LL0000000924,7
alpk3b,LL0000000925,0
alpl,LL0000000926,563
als2a,LL0000000927,517
als2b,LL0000000928,779
alx1,LL0000000929,234
alx4a,LL0000000930,993
alx4b,LL0000000931,116
alyref,LL0000000932,5146
amacr,LL0000000933,224
ambn,LL0000000934,0
ambp,LL0000000935,7
ambra1a,LL0000000936,1149
ambra1b,LL0000000937,521
amd1,LL0000000938,1698
AMDHD1,LL0000000939,1
amdhd2,LL0000000940,800
amer1,LL0000000941,1040
amer2,LL0000000942,772
amfra,LL0000000943,2660
amfrb,LL0000000944,16
amh,LL0000000945,1
amigo1,LL0000000946,62
amigo3,LL0000000947,129
ammecr1,LL0000000948,2418
amn,LL0000000949,18
amn1,LL0000000950,206
amot,LL0000000951,855
amotl2a,LL0000000952,6663
amotl2b,LL0000000953,7089
ampd1,LL0000000954,261
ampd2a,LL0000000955,302
ampd2b,LL0000000956,70
ampd3a,LL0000000957,93
ampd3b,LL0000000958,4625
amph,LL0000000959,167
amt,LL0000000960,716
amy2a,LL0000000961,37
anapc1,LL0000000962,866
anapc10,LL0000000963,343
anapc11,LL0000000964,309
anapc13,LL0000000965,147
anapc15,LL0000000966,268
anapc16,LL0000000967,565
anapc2,LL0000000968,725
anapc4,LL0000000969,579
anapc5,LL0000000970,601
anapc7,LL0000000971,576
and1,LL0000000972,131906
and2,LL0000000973,117435
and3,LL0000000974,15217
and4,LL0000000975,39
angel1,LL0000000976,19
angel2,LL0000000977,816
angpt1,LL0000000978,275
angpt2a,LL0000000979,1
angpt2b,LL0000000980,108
angpt4,LL0000000981,56
angptl1a,LL0000000982,2641
angptl1b,LL0000000983,189
angptl2a,LL0000000984,377
angptl2b,LL0000000985,1163
angptl3,LL0000000986,0
angptl4,LL0000000987,48786
angptl5,LL0000000988,538
angptl6,LL0000000989,56
angptl7,LL0000000990,6623
ank1a,LL0000000991,622
ank1b,LL0000000992,22
ank2a,LL0000000993,5
ank2b,LL0000000994,677
ank3a,LL0000000995,2940
ank3b,LL0000000996,3679
ankar,LL0000000997,27
ankdd1a,LL0000000998,47
ankdd1b,LL0000000999,190
ankef1a,LL0000001000,75
ankef1b,LL0000001001,12
ANKFN1,LL0000001002,86
ankfy1,LL0000001003,1045
ankha,LL0000001004,195
ankhb,LL0000001005,1307
ankhd1,LL0000001006,1627
ankib1a,LL0000001007,615
ankib1b,LL0000001008,866
ankk1,LL0000001009,422
ankle2,LL0000001010,386
ankmy1,LL0000001011,47
ankmy2a,LL0000001012,371
ankmy2b,LL0000001013,0
ankra2,LL0000001014,623
ankrd10a,LL0000001015,365
ankrd10b,LL0000001016,877
ankrd11,LL0000001017,3591
ankrd12,LL0000001018,1917
ankrd13a,LL0000001019,1270
ankrd13b,LL0000001020,79
ankrd13c,LL0000001021,3247
ankrd13d,LL0000001022,40
ankrd16,LL0000001023,131
ankrd1a,LL0000001024,190
ankrd1b,LL0000001025,33
ankrd2,LL0000001026,0
ankrd22,LL0000001027,1127
ankrd24,LL0000001028,104
ankrd27,LL0000001029,627
ankrd28b,LL0000001030,2909
ankrd29,LL0000001031,40
ankrd31,LL0000001032,2
ankrd33aa,LL0000001033,25
ankrd33ab,LL0000001034,0
ankrd33ba,LL0000001035,95
ankrd33bb,LL0000001036,10
ankrd34a,LL0000001037,0
ankrd34ba,LL0000001038,2
ankrd34bb,LL0000001039,75
ankrd37,LL0000001040,36
ankrd39,LL0000001041,34
ankrd40,LL0000001042,1332
ankrd44,LL0000001043,269
ankrd45,LL0000001044,9
ankrd46a,LL0000001045,340
ankrd46b,LL0000001046,118
ankrd49,LL0000001047,142
ANKRD50,LL0000001048,2309
ankrd50l,LL0000001049,1754
ankrd52a,LL0000001050,1062
ankrd52b,LL0000001051,52
ankrd54,LL0000001052,745
ankrd55,LL0000001053,61
ankrd63,LL0000001054,0
ANKRD66,LL0000001055,13
ankrd6a,LL0000001056,56
ankrd6b,LL0000001057,697
ankrd9,LL0000001058,100
anks1aa,LL0000001059,158
anks1ab,LL0000001060,14
anks1b,LL0000001061,2084
anks3,LL0000001062,167
anks4b,LL0000001063,114
anks6,LL0000001064,2
ankzf1,LL0000001065,541
anln,LL0000001066,7259
ano1,LL0000001067,958
ano10a,LL0000001068,4723
ano10b,LL0000001069,2005
ano11,LL0000001070,0
ano2,LL0000001071,353
ANO2 (1 of many),LL0000001072,3
ano3,LL0000001073,13
ano5a,LL0000001074,136
ano5b,LL0000001075,613
ano6,LL0000001076,89
ANO7,LL0000001077,39
ano8a,LL0000001078,140
ano8b,LL0000001079,17
ano9a,LL0000001080,135
ano9b,LL0000001081,1759
anos1a,LL0000001082,1210
anos1b,LL0000001083,874
anp32a,LL0000001084,8970
anp32b,LL0000001085,4907
anp32e,LL0000001086,3758
ANPEP,LL0000001087,50
anpepa,LL0000001088,20
anpepb,LL0000001089,19
antxr1a,LL0000001090,88
antxr1b,LL0000001091,251
antxr1c,LL0000001092,933
antxr1d,LL0000001093,210
antxr2a,LL0000001094,3479
antxr2b,LL0000001095,19
ANXA1 (1 of many),LL0000001096,649
anxa11a,LL0000001097,10626
anxa11b,LL0000001098,13413
anxa13,LL0000001099,1206
anxa13l,LL0000001100,162
anxa1a,LL0000001101,22343
anxa1b,LL0000001102,7016
anxa1c,LL0000001103,2817
anxa2a,LL0000001104,28321
anxa2b,LL0000001105,210
anxa3a,LL0000001106,933
anxa3b,LL0000001107,3983
anxa4,LL0000001108,3533
anxa5a,LL0000001109,275
anxa5b,LL0000001110,3839
anxa6,LL0000001111,492
aoc1,LL0000001112,13
aoc2,LL0000001113,8513
aox5,LL0000001114,23
aox6,LL0000001115,490
ap1ar,LL0000001116,86
ap1b1,LL0000001117,4422
ap1g1,LL0000001118,1495
ap1g2,LL0000001119,1918
ap1m1,LL0000001120,1438
ap1m2,LL0000001121,1331
ap1m3,LL0000001122,550
ap1s1,LL0000001123,3224
ap1s2,LL0000001124,978
ap1s3a,LL0000001125,56
ap1s3b,LL0000001126,665
ap2a1,LL0000001127,4336
ap2b1,LL0000001128,6029
ap2m1a,LL0000001129,7478
ap2m1b,LL0000001130,5299
ap2s1,LL0000001131,1382
ap3b1a,LL0000001132,1029
AP3B2,LL0000001133,58
ap3d1,LL0000001134,2274
ap3m1,LL0000001135,1857
ap3m2,LL0000001136,172
ap3s2,LL0000001138,576
ap4b1,LL0000001139,837
ap4e1,LL0000001140,414
ap4m1,LL0000001141,218
ap4s1,LL0000001142,143
ap5b1,LL0000001143,314
ap5m1,LL0000001144,178
ap5s1,LL0000001145,332
ap5z1,LL0000001146,235
apaf1,LL0000001147,2550
apba1a,LL0000001148,28
apba1b,LL0000001149,248
apba2a,LL0000001150,19
apba2b,LL0000001151,100
APBA3,LL0000001152,32
apbb1,LL0000001153,1062
apbb1ip,LL0000001154,876
apbb2b,LL0000001155,3175
apbb3,LL0000001156,3
apc,LL0000001157,1824
apc2,LL0000001158,131
apcdd1l,LL0000001159,512
apeh,LL0000001160,1544
apela,LL0000001161,18
apex1,LL0000001162,1152
apex2,LL0000001163,91
aph1b,LL0000001164,2004
api5,LL0000001165,3018
apip,LL0000001166,669
apln,LL0000001167,2191
aplnr2,LL0000001168,48
aplnra,LL0000001169,2454
aplnrb,LL0000001170,72
aplp1,LL0000001171,430
aplp2,LL0000001172,4369
apmap,LL0000001173,2233
apnl,LL0000001174,4
apoa1a,LL0000001175,52
apoa1b,LL0000001176,271
apoa2,LL0000001177,165
apoa4a,LL0000001178,0
apoa4b.1,LL0000001179,169
apoa4b.2,LL0000001180,28
apoba,LL0000001181,0
apobb.1,LL0000001182,124
apobb.2,LL0000001183,0
apobec2a,LL0000001184,43
apobec2b,LL0000001185,3
apoc1,LL0000001186,20
apoc2,LL0000001187,127
apoc4,LL0000001188,0
apoda.1,LL0000001189,7
apoda.2,LL0000001190,727
apodb,LL0000001191,966
apoea,LL0000001192,4
apoeb,LL0000001193,44171
apof,LL0000001194,388
apol1,LL0000001195,831
apom,LL0000001196,4
apooa,LL0000001197,395
apoob,LL0000001198,282
apool,LL0000001199,1414
apopt1,LL0000001200,119
appa,LL0000001201,11720
appb,LL0000001202,7798
appbp2,LL0000001203,3150
appl1,LL0000001204,1269
appl2,LL0000001205,2051
aprt,LL0000001206,657
aptx,LL0000001207,25
aqp10a,LL0000001208,4
aqp10b,LL0000001209,1
aqp11,LL0000001210,491
aqp12,LL0000001211,25
aqp1a.1,LL0000001212,154
aqp1a.2,LL0000001213,0
aqp3a,LL0000001214,44578
aqp3b,LL0000001215,31
aqp4,LL0000001216,3
aqp7,LL0000001217,10
aqp8a.1,LL0000001218,33
aqp8a.2,LL0000001219,68
aqp8b,LL0000001220,87
aqp9a,LL0000001221,0
aqp9b,LL0000001222,29
aqr,LL0000001223,2236
ar,LL0000001224,240
araf,LL0000001225,1085
arap1,LL0000001226,4
arap1a,LL0000001227,383
arap3,LL0000001228,210
arcn1a,LL0000001229,4326
arcn1b,LL0000001230,4002
areg,LL0000001231,116
AREL1,LL0000001232,595
arf1,LL0000001233,5350
arf2a,LL0000001234,6714
arf2b,LL0000001235,6957
arf3a,LL0000001236,34
arf3b,LL0000001237,3
arf4a,LL0000001238,1434
arf4b,LL0000001239,35
arf5,LL0000001240,7052
ARF5 (1 of many),LL0000001241,83
arf6a,LL0000001242,1611
arf6b,LL0000001243,4893
arfgap1,LL0000001244,586
arfgap2,LL0000001245,3458
arfgap3,LL0000001246,1118
arfgef1,LL0000001247,1582
arfgef2,LL0000001248,2249
arfgef3,LL0000001249,13
arfip1,LL0000001250,5374
arfip2a,LL0000001251,533
arfip2b,LL0000001252,241
arfrp1,LL0000001253,1108
arg1,LL0000001254,0
arg2,LL0000001255,2577
arglu1a,LL0000001256,827
arglu1b,LL0000001257,487
arhgap1,LL0000001258,2725
arhgap10,LL0000001259,1576
arhgap11a,LL0000001260,1654
arhgap12a,LL0000001261,3110
arhgap12b,LL0000001262,220
arhgap15,LL0000001263,0
arhgap17a,LL0000001264,1226
arhgap17b,LL0000001265,5419
arhgap18,LL0000001266,455
arhgap19,LL0000001267,900
arhgap20,LL0000001268,37
arhgap20b,LL0000001269,12
arhgap21a,LL0000001270,599
arhgap21b,LL0000001271,2731
arhgap22,LL0000001272,2
ARHGAP22 (1 of many),LL0000001273,31
arhgap23a,LL0000001274,4144
arhgap23b,LL0000001275,30
arhgap24,LL0000001276,1147
arhgap25,LL0000001277,686
arhgap27,LL0000001278,508
arhgap27l,LL0000001279,3222
arhgap28,LL0000001280,314
arhgap29a,LL0000001281,166
arhgap29b,LL0000001282,1493
arhgap31,LL0000001283,812
arhgap32a,LL0000001284,386
arhgap32b,LL0000001285,1651
arhgap33,LL0000001286,594
arhgap35a,LL0000001287,3154
arhgap35b,LL0000001288,612
arhgap36,LL0000001289,793
arhgap39,LL0000001290,39
arhgap42a,LL0000001291,846
arhgap42b,LL0000001292,196
arhgap44,LL0000001293,42
arhgap4a,LL0000001294,51
arhgap4b,LL0000001295,330
arhgap5,LL0000001296,4401
ARHGAP6,LL0000001297,79
arhgdia,LL0000001298,7657
arhgdig,LL0000001299,10207
arhgef10,LL0000001300,1578
arhgef10la,LL0000001301,144
arhgef10lb,LL0000001302,713
arhgef11,LL0000001303,562
arhgef12a,LL0000001304,3266
arhgef12b,LL0000001305,3659
arhgef15,LL0000001306,0
arhgef16,LL0000001307,3366
ARHGEF17,LL0000001308,125
arhgef18a,LL0000001309,1835
arhgef18b,LL0000001310,249
arhgef19,LL0000001311,2578
arhgef1a,LL0000001312,687
arhgef1b,LL0000001313,5613
arhgef2,LL0000001314,973
arhgef25b,LL0000001315,3599
arhgef28,LL0000001316,725
arhgef3,LL0000001317,36
arhgef33,LL0000001318,36
arhgef37,LL0000001319,168
arhgef38,LL0000001320,304
arhgef39,LL0000001321,600
arhgef3l,LL0000001322,17
arhgef4,LL0000001323,3939
arhgef40,LL0000001324,264
arhgef5,LL0000001325,3128
arhgef6,LL0000001326,907
arhgef7a,LL0000001327,523
arhgef7b,LL0000001328,1792
arhgef9a,LL0000001329,44
arhgef9b,LL0000001330,32
arid1aa,LL0000001331,2655
arid1ab,LL0000001332,2925
arid1b,LL0000001333,1558
arid2,LL0000001334,754
arid3a,LL0000001335,1904
arid3b,LL0000001336,7455
arid3c,LL0000001337,3560
arid4a,LL0000001338,1448
arid5a,LL0000001339,0
arid5b,LL0000001340,2456
arid6,LL0000001341,603
arih1,LL0000001342,1788
arih1l,LL0000001343,836
arih2,LL0000001344,3283
arl1,LL0000001345,2110
arl11,LL0000001346,191
arl13a,LL0000001347,49
arl13b,LL0000001348,432
arl14,LL0000001349,14
arl14ep,LL0000001350,450
arl15a,LL0000001351,20
arl15b,LL0000001352,305
arl16,LL0000001353,237
arl2,LL0000001354,414
arl2bp,LL0000001355,186
arl3,LL0000001356,198
arl3l1,LL0000001357,90
arl3l2,LL0000001358,35
arl4aa,LL0000001359,225
arl4ab,LL0000001360,769
arl4ca,LL0000001361,1929
arl4cb,LL0000001362,1421
arl4d,LL0000001363,829
arl5a,LL0000001364,889
arl5c,LL0000001365,2838
arl6,LL0000001366,232
arl6ip1,LL0000001367,4509
arl6ip4,LL0000001368,247
arl6ip5a,LL0000001369,155
arl6ip5b,LL0000001370,1416
arl6ip6,LL0000001371,688
arl8,LL0000001372,1566
arl8a,LL0000001373,2758
arl8ba,LL0000001374,803
arl8bb,LL0000001375,141
arl9,LL0000001376,685
armc1,LL0000001377,941
armc10,LL0000001378,272
armc1l,LL0000001379,926
armc2,LL0000001380,166
armc3,LL0000001381,86
armc4,LL0000001382,97
armc5,LL0000001383,173
ARMC6,LL0000001384,115
armc7,LL0000001385,50
armc8,LL0000001386,690
armc9,LL0000001387,357
armh1,LL0000001388,71
armh3,LL0000001389,1157
armt1,LL0000001390,285
arnt,LL0000001391,593
arnt2,LL0000001392,398
arntl1a,LL0000001393,2176
arntl1b,LL0000001394,923
arntl2,LL0000001395,508
arpc1a,LL0000001396,5227
arpc1b,LL0000001397,6924
arpc2,LL0000001398,22423
arpc3,LL0000001399,11766
arpc4,LL0000001400,9199
arpc4l,LL0000001401,4554
arpc5a,LL0000001402,3659
arpc5b,LL0000001403,11364
arpc5la,LL0000001404,271
arpc5lb,LL0000001405,202
arpin,LL0000001406,687
arpp19a,LL0000001407,3932
arpp19b,LL0000001408,651
arpp21,LL0000001409,162
arr3a,LL0000001410,1299
arr3b,LL0000001411,451
arrb1,LL0000001412,25
arrb2a,LL0000001413,351
arrb2b,LL0000001414,5386
arrdc1a,LL0000001415,2425
arrdc1b,LL0000001416,706
arrdc2,LL0000001417,1307
arrdc3a,LL0000001418,8096
arrdc3b,LL0000001419,5960
arsa,LL0000001420,309
ARSB,LL0000001421,399
arsg,LL0000001422,48
arsh,LL0000001423,1569
arsia,LL0000001424,656
arsib,LL0000001425,126
arsj,LL0000001426,1484
arsk,LL0000001427,345
art4,LL0000001428,2
artna,LL0000001429,22
artna,LL0000001430,0
artnb,LL0000001431,191
arv1,LL0000001432,363
arvcfa,LL0000001433,273
arvcfb,LL0000001434,937
arxa,LL0000001435,24
arxb,LL0000001436,0
as3mt,LL0000001437,242
asah1a,LL0000001438,522
asah1b,LL0000001439,1058
asah2,LL0000001440,5
asap1a,LL0000001441,1737
asap1b,LL0000001442,283
asap2a,LL0000001443,550
asap2b,LL0000001444,8818
asap3,LL0000001445,1506
asb1,LL0000001446,22
asb10,LL0000001447,0
asb11,LL0000001448,0
asb12a,LL0000001449,759
asb12b,LL0000001450,9
asb13a.1,LL0000001451,102
asb13a.2,LL0000001452,36
asb13b,LL0000001453,59
asb14a,LL0000001454,0
asb14b,LL0000001455,38
asb15a,LL0000001456,33
asb15b,LL0000001457,21
asb16,LL0000001458,6
asb18,LL0000001459,9
asb2a.1,LL0000001460,40
asb2b,LL0000001461,58
asb3,LL0000001462,189
asb4,LL0000001463,0
asb5a,LL0000001464,7
asb5b,LL0000001465,32
asb6,LL0000001466,179
asb7,LL0000001467,305
asb8,LL0000001468,670
ascc1,LL0000001469,799
ascc2,LL0000001470,476
ascc3,LL0000001471,1277
ascl1a,LL0000001472,300
ascl1b,LL0000001473,941
asf1ba,LL0000001474,700
asf1bb,LL0000001475,490
ash1l,LL0000001476,1407
ash2l,LL0000001477,1886
asic1a,LL0000001478,20
asic1b,LL0000001479,109
asic1c,LL0000001480,3
asic2,LL0000001481,0
asic4a,LL0000001482,44
asic4b,LL0000001483,8
asip1,LL0000001484,40
asip2b,LL0000001485,501
asl,LL0000001486,385
asmt,LL0000001487,25
asmt2,LL0000001488,78
asmtl,LL0000001489,353
asna1,LL0000001490,3108
asns,LL0000001491,920
asnsd1,LL0000001492,507
aspa,LL0000001493,185
aspdh,LL0000001494,4
aspg,LL0000001495,529
asph,LL0000001496,12600
asphd1,LL0000001497,21
asphd2,LL0000001498,659
aspm,LL0000001499,2862
aspn,LL0000001500,2298
aspscr1,LL0000001501,802
asrgl1,LL0000001502,28
ASS1,LL0000001503,398
ASTE1,LL0000001504,187
aste1a,LL0000001505,68
astn1,LL0000001506,64
asxl1,LL0000001507,1687
asxl2,LL0000001508,248
asz1,LL0000001509,8
atad1a,LL0000001510,542
atad1b,LL0000001511,1360
atad2,LL0000001512,2185
atad2b,LL0000001513,2880
atad3,LL0000001514,327
atad5a,LL0000001515,701
atad5b,LL0000001516,187
atat1,LL0000001517,262
atcaya,LL0000001518,20
atcayb,LL0000001519,44
ATE1,LL0000001520,171
atf1,LL0000001521,1609
atf2,LL0000001522,20
atf3,LL0000001523,50119
atf4a,LL0000001524,7421
atf4b,LL0000001525,36987
atf5a,LL0000001526,1132
atf5b,LL0000001527,1027
atf6,LL0000001528,985
atf6b,LL0000001529,4
atf7a,LL0000001530,1137
atf7b,LL0000001531,838
atf7ip,LL0000001532,7523
atf7ip2,LL0000001533,200
atg10,LL0000001534,170
atg101,LL0000001535,348
atg12,LL0000001536,105
atg13,LL0000001537,2447
ATG14,LL0000001538,344
atg16l1,LL0000001539,654
atg16l2,LL0000001540,28
ATG2A,LL0000001541,615
atg2b,LL0000001542,88
atg3,LL0000001543,1037
atg4a,LL0000001544,553
atg4b,LL0000001545,1027
atg4c,LL0000001546,694
atg4da,LL0000001547,409
atg4db,LL0000001548,136
atg5,LL0000001549,1050
atg7,LL0000001550,758
atg9a,LL0000001551,278
atg9b,LL0000001552,796
atic,LL0000001553,736
atl1,LL0000001554,55
atl2,LL0000001555,1794
atl3,LL0000001556,5591
atm,LL0000001557,812
atmin,LL0000001558,202
atn1,LL0000001559,151
atoh1a,LL0000001560,10
atoh1b,LL0000001561,3
atoh1c,LL0000001562,2
atoh7,LL0000001563,2
atoh8,LL0000001564,311
atox1,LL0000001565,758
atp10a,LL0000001566,803
atp10b,LL0000001567,209
atp10d,LL0000001568,1126
atp11a,LL0000001569,1505
ATP11B,LL0000001570,1541
atp11c,LL0000001571,2238
atp13a1,LL0000001572,2555
atp13a2,LL0000001573,731
atp13a3,LL0000001574,128
atp1a1a.1,LL0000001575,42996
atp1a1a.2,LL0000001576,1539
atp1a1a.3,LL0000001577,873
atp1a1a.4,LL0000001578,2826
atp1a1a.5,LL0000001579,38
atp1a1b,LL0000001580,1439
atp1a2a,LL0000001581,130
atp1a3a,LL0000001582,931
atp1a3b,LL0000001583,710
atp1b1a,LL0000001584,6731
atp1b1b,LL0000001585,5857
atp1b2a,LL0000001586,1239
atp1b2b,LL0000001587,161
atp1b3a,LL0000001588,6338
atp1b3b,LL0000001589,2670
atp1b4,LL0000001590,73
atp23,LL0000001591,402
atp2a1,LL0000001592,7329
atp2a1l,LL0000001593,609
atp2a2a,LL0000001594,2485
atp2a2b,LL0000001595,4562
atp2a3,LL0000001596,4167
atp2b1a,LL0000001597,2316
atp2b1b,LL0000001598,265
atp2b2,LL0000001599,6426
atp2b3a,LL0000001600,182
atp2b3b,LL0000001601,116
atp2c1,LL0000001602,1482
atp5f1b,LL0000001603,34132
atp5f1c,LL0000001604,11123
atp5f1d,LL0000001605,3044
atp5f1e,LL0000001606,1439
atp5fa1,LL0000001607,16920
atp5if1a,LL0000001608,798
atp5if1b,LL0000001609,1318
atp5l,LL0000001610,2084
atp5mc1,LL0000001611,7084
atp5mc3a,LL0000001612,5620
atp5mc3b,LL0000001613,8370
atp5md,LL0000001614,301
atp5mea,LL0000001615,371
atp5meb,LL0000001616,2409
atp5mf,LL0000001617,150
atp5pb,LL0000001618,6860
atp5pd,LL0000001619,3676
atp5pf,LL0000001620,1742
atp5po,LL0000001621,7594
mt-atp6,LL0000001622,17460
atp6ap1a,LL0000001623,183
atp6ap1b,LL0000001624,1262
atp6ap1la,LL0000001625,31
atp6ap1lb,LL0000001626,74
atp6ap2,LL0000001627,2770
atp6v0a1a,LL0000001628,3913
atp6v0a1b,LL0000001629,181
atp6v0a2a,LL0000001630,84
atp6v0a2b,LL0000001631,775
atp6v0b,LL0000001632,1633
atp6v0ca,LL0000001633,1578
atp6v0cb,LL0000001634,354
atp6v0d1,LL0000001635,1500
atp6v0e1,LL0000001636,161
atp6v1aa,LL0000001637,3934
atp6v1ab,LL0000001638,602
atp6v1b2,LL0000001639,184
atp6v1ba,LL0000001640,4302
atp6v1c1a,LL0000001641,1329
atp6v1c1b,LL0000001642,946
atp6v1c2,LL0000001643,5
atp6v1d,LL0000001644,1022
atp6v1e1a,LL0000001645,1217
atp6v1e1b,LL0000001646,1591
atp6v1f,LL0000001647,336
atp6v1g1,LL0000001648,2168
atp6v1h,LL0000001649,3013
atp7a,LL0000001650,547
atp7b,LL0000001651,0
mt-atp8,LL0000001652,28
atp8a1,LL0000001654,326
atp8a2,LL0000001655,590
atp8b1,LL0000001656,4860
atp8b2,LL0000001657,0
atp8b3,LL0000001658,202
atp8b4,LL0000001659,35
atp8b5a,LL0000001660,624
ATP9A,LL0000001661,414
atp9b,LL0000001662,173
atpaf1,LL0000001663,525
atpaf2,LL0000001664,323
atpv0e2,LL0000001665,129
atr,LL0000001666,293
atraid,LL0000001667,155
atrip,LL0000001668,398
atrn,LL0000001669,2031
atrnl1a,LL0000001670,243
atrnl1b,LL0000001671,3272
atrx,LL0000001672,6645
atrxl,LL0000001673,3903
atxn10,LL0000001674,293
atxn1a,LL0000001675,1493
atxn1b,LL0000001676,419
atxn1l,LL0000001677,587
atxn2,LL0000001678,831
atxn2l,LL0000001679,1991
atxn3,LL0000001680,285
atxn7,LL0000001681,737
atxn7l1,LL0000001682,196
atxn7l2a,LL0000001683,414
atxn7l2b,LL0000001684,492
atxn7l3,LL0000001685,199
auh,LL0000001686,1389
aup1,LL0000001687,1203
aurka,LL0000001688,1162
aurkaip1,LL0000001689,830
aurkb,LL0000001690,2476
auts2a,LL0000001691,1696
auts2b,LL0000001692,364
avd,LL0000001693,0
aven,LL0000001694,240
avil,LL0000001695,384
avl9,LL0000001696,724
avp,LL0000001697,0
avpr1aa,LL0000001698,78
avpr1ab,LL0000001699,44
avpr2aa,LL0000001700,648
avpr2ab,LL0000001701,57
avpr2l,LL0000001702,0
axdnd1,LL0000001703,82
axin1,LL0000001704,2995
axin2,LL0000001705,2345
AXL,LL0000001706,659
azi2,LL0000001707,343
azin1a,LL0000001708,289
azin1b,LL0000001709,6688
b2m,LL0000001710,57
b2ml,LL0000001711,1966
b3galnt2,LL0000001712,239
b3galt1a,LL0000001713,35
b3galt1b,LL0000001714,10
b3galt2,LL0000001715,1174
b3galt4,LL0000001716,20
b3galt6,LL0000001717,59
B3GAT1,LL0000001718,1
b3gat1a,LL0000001719,21
b3gat1b,LL0000001720,31
b3gat2,LL0000001721,48
b3gat3,LL0000001722,489
b3glcta,LL0000001723,508
b3glctb,LL0000001724,20
B3GNT10,LL0000001725,0
b3gnt2a,LL0000001726,38
b3gnt2b,LL0000001727,4445
b3gnt2l,LL0000001728,4416
b3gnt3.1,LL0000001729,38
b3gnt3.2,LL0000001730,0
b3gnt3.3,LL0000001731,9
b3gnt3.4,LL0000001732,38
b3gnt5a,LL0000001733,3652
b3gnt5b,LL0000001734,561
b3gnt7,LL0000001735,412
b3gnt7l,LL0000001736,296
b3gnt9,LL0000001737,247
b3gntl1,LL0000001738,92
b4galnt1a,LL0000001739,286
b4galnt1b,LL0000001740,26
b4galnt2.1,LL0000001741,15
b4galnt2.2,LL0000001742,0
b4galnt3a,LL0000001743,148
b4galnt3b,LL0000001744,983
b4galnt4a,LL0000001745,276
b4galnt4b,LL0000001746,33
b4galt1,LL0000001747,430
b4galt1l,LL0000001748,8647
b4galt2,LL0000001749,46
b4galt3,LL0000001750,522
b4galt4,LL0000001751,1742
b4galt5,LL0000001752,94
b4galt6,LL0000001753,2426
b4galt7,LL0000001754,434
b4gat1,LL0000001755,43
b9d1,LL0000001756,338
b9d2,LL0000001757,170
baalc,LL0000001758,0
baalca,LL0000001759,8
baalcb,LL0000001760,4
babam1,LL0000001761,1080
babam2,LL0000001762,735
bace1,LL0000001763,103
bace2,LL0000001764,977
bach1a,LL0000001765,328
bach1b,LL0000001766,801
bach2a,LL0000001767,7
bach2b,LL0000001768,1237
bada,LL0000001769,1073
badb,LL0000001770,579
bag1,LL0000001771,684
bag2,LL0000001772,117
bag3,LL0000001773,1171
bag4,LL0000001774,412
bag5,LL0000001775,231
bag6,LL0000001776,2597
bag6l,LL0000001777,337
bahcc1a,LL0000001778,641
bahcc1b,LL0000001779,2088
bahd1,LL0000001780,579
baiap2a,LL0000001781,3142
baiap2b,LL0000001782,80
baiap2l1a,LL0000001783,542
baiap2l1b,LL0000001784,298
